Id,Fecha,Importe,Usuario,Tasacion
501,2025-05-29,4053.85,Usuario11 Apellido11,101
502,2025-10-16,3374.40,Usuario13 Apellido13,102
503,2025-08-03,614.94,Usuario16 Apellido16,103
504,2025-03-30,1692.21,Usuario18 Apellido18,104
505,2025-04-17,3059.95,Usuario2 Apellido2,105
506,2025-09-19,3957.44,Usuario17 Apellido17,106
507,2025-03-16,2623.24,Usuario20 Apellido20,107
508,2025-05-27,2665.94,Usuario4 Apellido4,108
509,2025-10-26,2252.05,Usuario15 Apellido15,109
510,2025-09-10,3398.09,Usuario12 Apellido12,110
511,2025-04-22,3900.64,Usuario2 Apellido2,111
512,2025-03-27,3674.92,Usuario16 Apellido16,112
513,2025-07-12,3905.39,Usuario12 Apellido12,113
514,2025-08-30,978.78,Usuario9 Apellido9,114
515,2025-10-23,3953.54,Usuario10 Apellido10,115
516,2025-10-07,1663.02,Usuario14 Apellido14,116
517,2025-06-21,1867.54,Usuario8 Apellido8,117
518,2025-05-29,3772.67,Usuario7 Apellido7,118
519,2025-07-18,3611.09,Usuario14 Apellido14,119
520,2025-08-21,3148.59,Usuario20 Apellido20,120
521,2025-02-05,2640.60,Usuario10 Apellido10,121
522,2025-01-17,1048.79,Usuario13 Apellido13,122
523,2025-09-05,3827.87,Usuario17 Apellido17,123
524,2025-05-22,4713.49,Usuario1 Apellido1,124
525,2025-01-14,874.85,Usuario7 Apellido7,125
526,2025-10-16,4826.42,Usuario17 Apellido17,126
527,2025-08-18,1878.05,Usuario11 Apellido11,127
528,2025-01-29,4493.23,Usuario7 Apellido7,128
529,2025-06-10,1359.93,Usuario14 Apellido14,129
530,2025-09-05,1069.75,Usuario20 Apellido20,130
531,2025-04-14,3696.49,Usuario19 Apellido19,131
532,2025-06-21,1211.37,Usuario4 Apellido4,132
533,2025-05-16,4998.55,Usuario18 Apellido18,133
534,2025-03-03,1877.04,Usuario17 Apellido17,134
535,2025-10-14,1639.77,Usuario12 Apellido12,135
536,2025-09-08,4306.19,Usuario2 Apellido2,136
537,2025-09-27,3549.96,Usuario6 Apellido6,137
538,2025-05-13,1746.31,Usuario13 Apellido13,138
539,2025-05-17,2176.35,Usuario18 Apellido18,139
540,2025-07-10,1302.71,Usuario6 Apellido6,140
541,2025-10-07,1261.61,Usuario17 Apellido17,141
542,2025-05-08,3072.61,Usuario15 Apellido15,142
543,2025-04-02,3839.77,Usuario10 Apellido10,143
544,2025-07-25,2996.26,Usuario7 Apellido7,144
545,2025-07-30,3816.87,Usuario1 Apellido1,145
546,2025-09-06,1200.81,Usuario14 Apellido14,146
547,2025-01-18,2704.64,Usuario11 Apellido11,147
548,2025-03-20,3962.45,Usuario8 Apellido8,148
549,2025-05-05,2719.11,Usuario18 Apellido18,149
550,2025-01-14,3443.04,Usuario4 Apellido4,150
551,2025-01-26,1999.19,Usuario7 Apellido7,151
552,2025-10-11,3381.44,Usuario17 Apellido17,152
553,2025-01-29,2880.22,Usuario16 Apellido16,153
554,2025-04-20,3128.72,Usuario6 Apellido6,154
555,2025-03-20,3043.85,Usuario16 Apellido16,155
556,2025-06-03,3911.62,Usuario10 Apellido10,156
557,2025-10-27,938.60,Usuario16 Apellido16,157
558,2025-08-25,3425.65,Usuario13 Apellido13,158
559,2025-05-10,3550.08,Usuario6 Apellido6,159
560,2025-01-29,4159.42,Usuario13 Apellido13,160
561,2025-06-28,3866.42,Usuario17 Apellido17,161
562,2025-09-26,1364.06,Usuario17 Apellido17,162
563,2025-08-24,1023.16,Usuario6 Apellido6,163
564,2025-05-11,3698.95,Usuario2 Apellido2,164
565,2025-03-11,2500.49,Usuario20 Apellido20,165
566,2025-07-05,1358.24,Usuario15 Apellido15,166
567,2025-06-19,3212.16,Usuario16 Apellido16,167
568,2025-09-21,4477.93,Usuario12 Apellido12,168
569,2025-10-01,2489.77,Usuario2 Apellido2,169
570,2025-06-18,1928.76,Usuario19 Apellido19,170
571,2025-07-13,1102.11,Usuario5 Apellido5,171
572,2025-06-12,2912.02,Usuario9 Apellido9,172
573,2025-10-05,2435.01,Usuario6 Apellido6,173
574,2025-06-18,762.38,Usuario5 Apellido5,174
575,2025-08-06,2620.63,Usuario16 Apellido16,175
576,2025-03-18,4080.26,Usuario20 Apellido20,176
577,2025-06-27,1805.38,Usuario6 Apellido6,177
578,2025-04-17,4988.90,Usuario14 Apellido14,178
579,2025-07-10,3749.91,Usuario13 Apellido13,179
580,2025-09-23,548.96,Usuario2 Apellido2,180
581,2025-07-16,4532.76,Usuario2 Apellido2,181
582,2025-04-23,890.96,Usuario1 Apellido1,182
583,2025-08-01,525.56,Usuario11 Apellido11,183
584,2025-06-24,2255.96,Usuario4 Apellido4,184
585,2025-09-28,1297.26,Usuario12 Apellido12,185
586,2025-04-13,2771.51,Usuario11 Apellido11,186
587,2025-09-03,957.99,Usuario7 Apellido7,187
588,2025-09-24,2420.39,Usuario13 Apellido13,188
589,2025-06-02,4050.92,Usuario17 Apellido17,189
590,2025-04-23,3551.38,Usuario14 Apellido14,190
591,2025-02-26,518.33,Usuario5 Apellido5,191
592,2025-04-18,2371.17,Usuario16 Apellido16,192
593,2025-09-28,2173.61,Usuario20 Apellido20,193
594,2025-05-17,1923.57,Usuario7 Apellido7,194
595,2025-08-18,4036.25,Usuario13 Apellido13,195
596,2025-02-03,3858.76,Usuario6 Apellido6,196
597,2025-07-05,1599.17,Usuario17 Apellido17,197
598,2025-01-22,3544.52,Usuario5 Apellido5,198
599,2025-03-23,2356.02,Usuario16 Apellido16,199
600,2025-04-16,2076.38,Usuario20 Apellido20,200
601,2025-01-26,2830.04,Usuario8 Apellido8,201
602,2025-05-07,4312.60,Usuario5 Apellido5,202
603,2025-10-16,3152.29,Usuario14 Apellido14,203
604,2025-09-06,1315.02,Usuario8 Apellido8,204
605,2025-04-04,568.01,Usuario18 Apellido18,205
606,2025-02-24,4197.47,Usuario16 Apellido16,206
607,2025-06-04,2736.11,Usuario2 Apellido2,207
608,2025-01-10,3123.10,Usuario16 Apellido16,208
609,2025-08-09,2972.18,Usuario11 Apellido11,209
610,2025-10-27,3520.97,Usuario20 Apellido20,210
611,2025-09-14,4014.14,Usuario4 Apellido4,211
612,2025-06-24,2547.48,Usuario7 Apellido7,212
613,2025-01-08,1131.39,Usuario17 Apellido17,213
614,2025-09-25,521.16,Usuario9 Apellido9,214
615,2025-06-23,2692.05,Usuario8 Apellido8,215
616,2025-04-20,4832.19,Usuario2 Apellido2,216
617,2025-03-22,4197.81,Usuario15 Apellido15,217
618,2025-04-26,2797.27,Usuario7 Apellido7,218
619,2025-10-17,2634.52,Usuario11 Apellido11,219
620,2025-10-21,4160.95,Usuario4 Apellido4,220
621,2025-08-27,4260.37,Usuario14 Apellido14,221
622,2025-06-19,666.20,Usuario15 Apellido15,222
623,2025-05-26,2808.56,Usuario16 Apellido16,223
624,2025-01-28,1126.95,Usuario9 Apellido9,224
625,2025-06-14,4833.89,Usuario1 Apellido1,225
626,2025-09-25,4451.65,Usuario13 Apellido13,226
627,2025-04-16,2818.51,Usuario16 Apellido16,227
628,2025-07-31,509.31,Usuario8 Apellido8,228
629,2025-10-13,4335.80,Usuario4 Apellido4,229
630,2025-01-26,2967.40,Usuario13 Apellido13,230
631,2025-08-08,972.24,Usuario17 Apellido17,231
632,2025-08-28,3170.67,Usuario12 Apellido12,232
633,2025-09-09,3370.06,Usuario18 Apellido18,233
634,2025-05-05,4215.89,Usuario6 Apellido6,234
635,2025-04-11,695.85,Usuario18 Apellido18,235
636,2025-07-03,2505.59,Usuario11 Apellido11,236
637,2025-05-06,927.00,Usuario6 Apellido6,237
638,2025-09-25,2222.57,Usuario13 Apellido13,238
639,2025-10-08,3404.49,Usuario10 Apellido10,239
640,2025-06-11,2500.53,Usuario8 Apellido8,240
641,2025-07-21,2161.30,Usuario15 Apellido15,241
642,2025-08-09,870.02,Usuario16 Apellido16,242
643,2025-06-01,2136.00,Usuario1 Apellido1,243
644,2025-11-01,1414.91,Usuario15 Apellido15,244
645,2025-06-06,1681.06,Usuario20 Apellido20,245
646,2025-08-14,2624.68,Usuario9 Apellido9,246
647,2025-07-25,1351.54,Usuario1 Apellido1,247
648,2025-02-02,1544.85,Usuario7 Apellido7,248
649,2025-02-07,4363.78,Usuario15 Apellido15,249
650,2025-06-17,3924.29,Usuario17 Apellido17,250
651,2025-06-29,1817.75,Usuario4 Apellido4,251
652,2025-05-30,2920.74,Usuario8 Apellido8,252
653,2025-10-17,3372.33,Usuario7 Apellido7,253
654,2025-07-22,2466.83,Usuario9 Apellido9,254
655,2025-07-30,2066.83,Usuario10 Apellido10,255
656,2025-06-25,714.46,Usuario17 Apellido17,256
657,2025-06-23,3019.92,Usuario7 Apellido7,257
658,2025-01-22,3182.80,Usuario16 Apellido16,258
659,2025-03-07,1297.07,Usuario16 Apellido16,259
660,2025-04-25,4305.35,Usuario1 Apellido1,260
661,2025-02-12,1732.79,Usuario17 Apellido17,261
662,2025-05-20,3618.77,Usuario17 Apellido17,262
663,2025-03-14,4658.49,Usuario4 Apellido4,263
664,2025-07-27,1107.20,Usuario15 Apellido15,264
665,2025-08-02,1649.53,Usuario3 Apellido3,265
666,2025-10-30,2273.55,Usuario17 Apellido17,266
667,2025-01-15,3337.37,Usuario9 Apellido9,267
668,2025-08-18,2414.08,Usuario9 Apellido9,268
669,2025-09-15,731.00,Usuario6 Apellido6,269
670,2025-07-20,2212.39,Usuario17 Apellido17,270
671,2025-03-16,720.20,Usuario14 Apellido14,271
672,2025-08-01,1450.77,Usuario18 Apellido18,272
673,2025-04-08,2728.69,Usuario18 Apellido18,273
674,2025-09-20,4214.11,Usuario11 Apellido11,274
675,2025-01-06,1007.18,Usuario13 Apellido13,275
676,2025-06-21,4873.71,Usuario13 Apellido13,276
677,2025-08-09,3047.60,Usuario5 Apellido5,277
678,2025-08-03,1975.33,Usuario17 Apellido17,278
679,2025-10-23,4509.90,Usuario9 Apellido9,279
680,2025-10-03,3026.65,Usuario4 Apellido4,280
681,2025-07-09,1987.84,Usuario14 Apellido14,281
682,2025-08-04,2858.45,Usuario20 Apellido20,282
683,2025-01-27,3607.10,Usuario11 Apellido11,283
684,2025-06-26,3029.98,Usuario9 Apellido9,284
685,2025-07-16,3713.37,Usuario12 Apellido12,285
686,2025-10-04,1650.71,Usuario7 Apellido7,286
687,2025-09-11,4092.05,Usuario14 Apellido14,287
688,2025-04-10,869.00,Usuario15 Apellido15,288
689,2025-07-02,585.09,Usuario13 Apellido13,289
690,2025-05-11,3121.42,Usuario15 Apellido15,290
691,2025-07-02,1857.84,Usuario20 Apellido20,291
692,2025-01-20,3504.37,Usuario12 Apellido12,292
693,2025-09-14,761.82,Usuario4 Apellido4,293
694,2025-08-06,4186.33,Usuario20 Apellido20,294
695,2025-03-02,2307.53,Usuario10 Apellido10,295
696,2025-04-27,3657.69,Usuario17 Apellido17,296
697,2025-03-27,1310.20,Usuario20 Apellido20,297
698,2025-09-02,3740.72,Usuario13 Apellido13,298
699,2025-01-21,1145.09,Usuario6 Apellido6,299
700,2025-08-04,4220.54,Usuario6 Apellido6,300
701,2025-07-27,942.50,Usuario12 Apellido12,301
702,2025-02-19,590.19,Usuario4 Apellido4,302
703,2025-06-20,3715.71,Usuario4 Apellido4,303
704,2025-04-25,621.95,Usuario14 Apellido14,304
705,2025-09-24,1888.28,Usuario15 Apellido15,305
706,2025-06-17,1200.63,Usuario20 Apellido20,306
707,2025-05-11,3922.93,Usuario12 Apellido12,307
708,2025-08-01,2476.39,Usuario18 Apellido18,308
709,2025-06-30,4963.44,Usuario4 Apellido4,309
710,2025-08-15,3695.07,Usuario20 Apellido20,310
711,2025-06-08,4974.21,Usuario17 Apellido17,311
712,2025-10-07,1678.62,Usuario11 Apellido11,312
713,2025-04-24,1263.62,Usuario17 Apellido17,313
714,2025-05-18,3378.36,Usuario12 Apellido12,314
715,2025-08-16,4879.32,Usuario3 Apellido3,315
716,2025-10-01,3029.24,Usuario20 Apellido20,316
717,2025-08-14,3574.13,Usuario15 Apellido15,317
718,2025-05-23,737.94,Usuario14 Apellido14,318
719,2025-09-18,2599.68,Usuario2 Apellido2,319
720,2025-05-02,2409.26,Usuario14 Apellido14,320
721,2025-05-09,4255.37,Usuario18 Apellido18,321
722,2025-01-20,2345.00,Usuario10 Apellido10,322
723,2025-07-12,1043.60,Usuario20 Apellido20,323
724,2025-09-05,3454.33,Usuario9 Apellido9,324
725,2025-07-12,4599.22,Usuario12 Apellido12,325
726,2025-06-03,4199.51,Usuario11 Apellido11,326
727,2025-01-03,2686.46,Usuario14 Apellido14,327
728,2025-07-05,4216.82,Usuario10 Apellido10,328
729,2025-04-02,1178.60,Usuario9 Apellido9,329
730,2025-04-18,962.87,Usuario20 Apellido20,330
731,2025-02-10,2977.21,Usuario4 Apellido4,331
732,2025-09-28,2578.06,Usuario7 Apellido7,332
733,2025-08-23,2898.92,Usuario18 Apellido18,333
734,2025-07-19,4771.85,Usuario2 Apellido2,334
735,2025-08-03,2581.42,Usuario18 Apellido18,335
736,2025-08-30,683.77,Usuario20 Apellido20,336
737,2025-03-17,1527.15,Usuario18 Apellido18,337
738,2025-09-27,1822.57,Usuario19 Apellido19,338
739,2025-06-30,739.02,Usuario17 Apellido17,339
740,2025-09-13,1098.24,Usuario1 Apellido1,340
741,2025-07-22,2591.73,Usuario18 Apellido18,341
742,2025-02-06,3302.46,Usuario9 Apellido9,342
743,2025-08-14,1760.72,Usuario3 Apellido3,343
744,2025-10-19,1615.87,Usuario14 Apellido14,344
745,2025-01-02,3356.24,Usuario8 Apellido8,345
746,2025-07-23,922.15,Usuario19 Apellido19,346
747,2025-09-02,4255.70,Usuario15 Apellido15,347
748,2025-04-09,3282.08,Usuario14 Apellido14,348
749,2025-03-23,1973.63,Usuario1 Apellido1,349
750,2025-05-22,3032.70,Usuario13 Apellido13,350
751,2025-02-20,1975.49,Usuario16 Apellido16,351
752,2025-07-04,3883.97,Usuario19 Apellido19,352
753,2025-04-21,3536.17,Usuario7 Apellido7,353
754,2025-02-26,4223.86,Usuario9 Apellido9,354
755,2025-04-22,4611.63,Usuario1 Apellido1,355
756,2025-04-03,1432.22,Usuario2 Apellido2,356
757,2025-02-13,1866.15,Usuario6 Apellido6,357
758,2025-08-18,4873.42,Usuario11 Apellido11,358
759,2025-03-02,2996.30,Usuario10 Apellido10,359
760,2025-07-18,3722.72,Usuario14 Apellido14,360
761,2025-02-03,2325.80,Usuario17 Apellido17,361
762,2025-05-15,1548.80,Usuario15 Apellido15,362
763,2025-10-06,4173.20,Usuario12 Apellido12,363
764,2025-09-08,1231.32,Usuario9 Apellido9,364
765,2025-02-04,3892.54,Usuario16 Apellido16,365
766,2025-06-11,2615.67,Usuario12 Apellido12,366
767,2025-08-19,4614.66,Usuario9 Apellido9,367
768,2025-04-17,1163.97,Usuario8 Apellido8,368
769,2025-04-05,4139.40,Usuario7 Apellido7,369
770,2025-06-30,2373.11,Usuario16 Apellido16,370
771,2025-01-11,2547.78,Usuario20 Apellido20,371
772,2025-02-28,3931.89,Usuario13 Apellido13,372
773,2025-08-22,4470.72,Usuario18 Apellido18,373
774,2025-01-17,934.84,Usuario7 Apellido7,374
775,2025-10-30,892.64,Usuario17 Apellido17,375
776,2025-07-01,3839.53,Usuario14 Apellido14,376
777,2025-05-24,2541.25,Usuario10 Apellido10,377
778,2025-05-29,3370.97,Usuario9 Apellido9,378
779,2025-05-29,2385.65,Usuario9 Apellido9,379
780,2025-08-20,4943.08,Usuario12 Apellido12,380
781,2025-01-25,4225.37,Usuario13 Apellido13,381
782,2025-02-09,3954.73,Usuario20 Apellido20,382
783,2025-05-17,3090.04,Usuario14 Apellido14,383
784,2025-09-09,1357.94,Usuario17 Apellido17,384
785,2025-09-14,3710.39,Usuario6 Apellido6,385
786,2025-09-18,973.68,Usuario1 Apellido1,386
787,2025-01-28,3100.38,Usuario17 Apellido17,387
788,2025-06-16,3688.40,Usuario5 Apellido5,388
789,2025-05-02,3131.45,Usuario20 Apellido20,389
790,2025-03-14,2183.40,Usuario7 Apellido7,390
791,2025-04-02,4530.18,Usuario1 Apellido1,391
792,2025-04-07,4159.76,Usuario5 Apellido5,392
793,2025-07-18,3897.05,Usuario17 Apellido17,393
794,2025-07-04,609.93,Usuario19 Apellido19,394
795,2025-03-18,4843.96,Usuario8 Apellido8,395
796,2025-02-23,1879.16,Usuario17 Apellido17,396
797,2025-06-11,4300.12,Usuario13 Apellido13,397
798,2025-01-18,2237.95,Usuario7 Apellido7,398
799,2025-04-10,3584.08,Usuario20 Apellido20,399
800,2025-06-10,4858.02,Usuario13 Apellido13,400
801,2025-07-22,1894.58,Usuario8 Apellido8,451
802,2025-03-14,1636.58,Usuario9 Apellido9,452
803,2025-10-28,2120.10,Usuario20 Apellido20,453
804,2025-04-15,4047.91,Usuario12 Apellido12,454
805,2025-03-08,4718.19,Usuario1 Apellido1,455
806,2025-09-25,2732.31,Usuario10 Apellido10,456
807,2025-07-27,4979.42,Usuario7 Apellido7,457
808,2025-06-09,2086.87,Usuario20 Apellido20,458
809,2025-09-12,4041.31,Usuario20 Apellido20,459
810,2025-10-07,1673.68,Usuario2 Apellido2,460
811,2025-09-02,4998.66,Usuario4 Apellido4,461
812,2025-03-20,3541.35,Usuario11 Apellido11,462
813,2025-06-19,4684.79,Usuario7 Apellido7,463
814,2025-08-05,1552.34,Usuario3 Apellido3,464
815,2025-08-16,4029.65,Usuario15 Apellido15,465
816,2025-07-22,2098.52,Usuario4 Apellido4,466
817,2025-10-26,2598.26,Usuario8 Apellido8,467
818,2025-05-04,2691.18,Usuario19 Apellido19,468
819,2025-09-16,873.72,Usuario12 Apellido12,469
820,2025-09-15,2280.43,Usuario18 Apellido18,470
821,2025-08-08,4693.49,Usuario10 Apellido10,471
822,2025-07-13,990.06,Usuario2 Apellido2,472
823,2025-07-17,1604.96,Usuario13 Apellido13,473
824,2025-07-17,2441.38,Usuario17 Apellido17,474
825,2025-04-16,1006.86,Usuario8 Apellido8,475
826,2025-04-10,1427.77,Usuario3 Apellido3,476
827,2025-07-07,1414.34,Usuario1 Apellido1,477
828,2025-08-15,4677.59,Usuario13 Apellido13,478
829,2025-03-29,814.69,Usuario17 Apellido17,479
830,2025-03-15,2045.70,Usuario6 Apellido6,480
831,2025-08-19,513.96,Usuario7 Apellido7,481
832,2025-04-02,1695.54,Usuario9 Apellido9,482
833,2025-08-07,2863.60,Usuario1 Apellido1,483
834,2025-09-12,3249.21,Usuario13 Apellido13,484
835,2025-05-27,3455.59,Usuario19 Apellido19,485
836,2025-02-16,2803.16,Usuario14 Apellido14,486
837,2025-01-12,1044.31,Usuario16 Apellido16,487
838,2025-05-11,1729.81,Usuario18 Apellido18,488
839,2025-04-20,4357.87,Usuario2 Apellido2,489
840,2025-03-04,3234.99,Usuario18 Apellido18,490
841,2025-10-27,4948.21,Usuario7 Apellido7,491
842,2025-05-29,3865.35,Usuario16 Apellido16,492
843,2025-04-02,3011.65,Usuario5 Apellido5,493
844,2025-01-17,710.72,Usuario4 Apellido4,494
845,2025-02-19,2921.31,Usuario12 Apellido12,495
846,2025-05-25,1504.36,Usuario18 Apellido18,496
847,2025-02-09,4048.88,Usuario8 Apellido8,497
848,2025-07-04,3659.65,Usuario6 Apellido6,498
849,2025-07-03,506.87,Usuario4 Apellido4,499
850,2025-10-15,3964.06,Usuario8 Apellido8,500
851,2025-02-12,4585.82,Usuario13 Apellido13,501
852,2025-03-04,1683.95,Usuario15 Apellido15,502
853,2025-08-12,4307.20,Usuario18 Apellido18,503
854,2025-10-01,4291.04,Usuario4 Apellido4,504
855,2025-01-07,1428.67,Usuario11 Apellido11,505
856,2025-04-16,2534.39,Usuario17 Apellido17,506
857,2025-08-16,792.65,Usuario3 Apellido3,507
858,2025-08-06,1444.48,Usuario20 Apellido20,508
859,2025-03-16,1683.17,Usuario2 Apellido2,509
860,2025-04-17,3225.98,Usuario14 Apellido14,510
861,2025-05-24,3653.28,Usuario14 Apellido14,511
862,2025-07-31,2650.99,Usuario17 Apellido17,512
863,2025-03-11,3827.69,Usuario15 Apellido15,513
864,2025-05-01,4993.57,Usuario20 Apellido20,514
865,2025-08-10,2055.97,Usuario3 Apellido3,515
866,2025-07-11,3891.94,Usuario7 Apellido7,516
867,2025-02-07,4035.90,Usuario11 Apellido11,517
868,2025-10-02,1775.75,Usuario14 Apellido14,518
869,2025-02-10,2037.78,Usuario11 Apellido11,519
870,2025-09-06,745.53,Usuario12 Apellido12,520
871,2025-02-05,1080.79,Usuario17 Apellido17,521
872,2025-02-10,4212.74,Usuario13 Apellido13,522
873,2025-10-24,3530.61,Usuario8 Apellido8,523
874,2025-02-09,3776.03,Usuario10 Apellido10,524
875,2025-02-14,3241.00,Usuario7 Apellido7,525
876,2025-02-26,3103.16,Usuario19 Apellido19,526
877,2025-02-25,4254.14,Usuario1 Apellido1,527
878,2025-09-07,764.45,Usuario13 Apellido13,528
879,2025-08-12,3215.68,Usuario18 Apellido18,529
880,2025-07-05,3564.09,Usuario17 Apellido17,530
881,2025-04-19,3075.09,Usuario20 Apellido20,531
882,2025-01-27,3415.52,Usuario7 Apellido7,532
883,2025-07-25,3009.72,Usuario8 Apellido8,533
884,2025-02-26,1178.42,Usuario17 Apellido17,534
885,2025-02-22,2179.02,Usuario11 Apellido11,535
886,2025-06-14,3359.81,Usuario1 Apellido1,536
887,2025-03-17,936.27,Usuario1 Apellido1,537
888,2025-08-31,1991.46,Usuario6 Apellido6,538
889,2025-08-13,2219.62,Usuario10 Apellido10,539
890,2025-07-01,3734.08,Usuario18 Apellido18,540
891,2025-05-09,4265.44,Usuario13 Apellido13,541
892,2025-09-24,2486.32,Usuario5 Apellido5,542
893,2025-08-19,4088.15,Usuario2 Apellido2,543
894,2025-09-02,3343.63,Usuario6 Apellido6,544
895,2025-08-27,3184.67,Usuario13 Apellido13,545
896,2025-03-26,1831.60,Usuario19 Apellido19,546
897,2025-05-18,2867.91,Usuario7 Apellido7,547
898,2025-09-11,800.57,Usuario8 Apellido8,548
899,2025-03-26,4484.85,Usuario5 Apellido5,549
900,2025-10-03,2038.30,Usuario13 Apellido13,550
901,2025-04-21,1036.43,Usuario17 Apellido17,551
902,2025-10-12,4727.95,Usuario15 Apellido15,552
903,2025-04-12,4158.60,Usuario12 Apellido12,553
904,2025-08-24,2445.17,Usuario1 Apellido1,554
905,2025-10-06,4504.20,Usuario15 Apellido15,555
906,2025-05-10,2571.58,Usuario7 Apellido7,556
907,2025-01-28,1875.89,Usuario2 Apellido2,557
908,2025-06-03,3865.38,Usuario17 Apellido17,558
909,2025-08-10,3545.00,Usuario5 Apellido5,559
910,2025-08-19,4460.22,Usuario2 Apellido2,560
911,2025-01-22,3611.76,Usuario14 Apellido14,561
912,2025-02-03,1991.62,Usuario15 Apellido15,562
913,2025-06-26,3151.70,Usuario11 Apellido11,563
914,2025-07-19,3686.82,Usuario5 Apellido5,564
915,2025-07-16,2761.98,Usuario19 Apellido19,565
916,2025-09-12,4812.97,Usuario4 Apellido4,566
917,2025-09-15,4691.76,Usuario16 Apellido16,567
918,2025-10-02,2677.03,Usuario11 Apellido11,568
919,2025-04-19,3815.31,Usuario12 Apellido12,569
920,2025-10-15,4575.04,Usuario12 Apellido12,570
921,2025-02-12,4083.26,Usuario14 Apellido14,571
922,2025-08-02,4426.83,Usuario7 Apellido7,572
923,2025-04-21,4397.56,Usuario14 Apellido14,573
924,2025-09-24,2966.56,Usuario20 Apellido20,574
925,2025-03-06,2531.04,Usuario18 Apellido18,575
926,2025-10-18,1843.08,Usuario12 Apellido12,576
927,2025-05-15,1327.73,Usuario1 Apellido1,577
928,2025-01-26,615.00,Usuario2 Apellido2,578
929,2025-03-15,600.57,Usuario12 Apellido12,579
930,2025-05-19,841.30,Usuario2 Apellido2,580
931,2025-02-28,2048.20,Usuario12 Apellido12,581
932,2025-02-17,3087.38,Usuario19 Apellido19,582
933,2025-04-26,764.27,Usuario19 Apellido19,583
934,2025-04-13,1197.15,Usuario5 Apellido5,584
935,2025-02-09,4643.22,Usuario19 Apellido19,585
936,2025-01-23,806.06,Usuario1 Apellido1,586
937,2025-03-10,2605.43,Usuario2 Apellido2,587
938,2025-02-22,3085.45,Usuario14 Apellido14,588
939,2025-07-10,2889.94,Usuario13 Apellido13,589
940,2025-05-05,4921.05,Usuario10 Apellido10,590
941,2025-06-21,4689.49,Usuario4 Apellido4,591
942,2025-09-09,4576.77,Usuario11 Apellido11,592
943,2025-08-17,1158.38,Usuario17 Apellido17,593
944,2025-03-11,4180.97,Usuario3 Apellido3,594
945,2025-09-17,4815.27,Usuario6 Apellido6,595
946,2025-02-10,2224.09,Usuario13 Apellido13,596
947,2025-02-24,897.80,Usuario3 Apellido3,597
948,2025-03-13,3070.54,Usuario2 Apellido2,598
949,2025-01-07,1082.26,Usuario12 Apellido12,599
950,2025-04-17,1065.56,Usuario13 Apellido13,600
951,2025-06-18,2630.94,Usuario19 Apellido19,601
952,2025-02-18,4316.54,Usuario10 Apellido10,602
953,2025-01-15,4776.38,Usuario17 Apellido17,603
954,2025-08-22,2339.14,Usuario8 Apellido8,604
955,2025-04-26,2346.17,Usuario8 Apellido8,605
956,2025-05-28,4195.64,Usuario16 Apellido16,606
957,2025-05-18,2600.00,Usuario5 Apellido5,607
958,2025-07-26,4616.34,Usuario14 Apellido14,608
959,2025-05-26,925.94,Usuario9 Apellido9,609
960,2025-10-10,2004.64,Usuario15 Apellido15,610
961,2025-07-06,4826.92,Usuario13 Apellido13,611
962,2025-09-29,3744.34,Usuario17 Apellido17,612
963,2025-08-25,663.93,Usuario1 Apellido1,613
